,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
15,35,7,16,17,27,7,9,20,28,12,29,25,30,12,31,7,19,32,7,17,34,34,34,34,34,34,19,34,34,18,34,34,34,17,34,34,34,34,34,34,20,34,34,18,34,34,19,34,18,34,19,34,20,34,34,34,34,34,34,34,19,34,34,19,34,34,34,34,34,34,34,34,34,19,34,34,34,34,34,34,18,34
16,35,7,8,27,14,18,20,21,28,5,8,17,16,29,7,18,30,25,30,25,19,31,10,16,34,34,34,19,34,34,21,34,17,34,17,34,34,17,34,20,21,34,34,22,20,34,34,34,34,34,34,34,34,19,34,34,34,17,19,34,21,34,18,34,20,34,18,34,34,23,34,34,34,34,34,18,34,34,19,34,34,34
17,35,7,17,17,27,8,22,28,25,21,19,18,30,10,11,31,25,34,17,34,21,34,34,17,34,18,34,19,34,21,34,34,34,22,34,34,34,19,34,19,34,34,34,34,20,34,19,34,34,34,34,34,18,34,34,17,34,34,21,21,34,34,22,34,21,34,19,34,34,34,21,34,34,21,34,34,18,34,34,34,34,34
18,35,10,13,27,7,16,28,8,17,29,7,17,17,18,23,30,7,10,16,31,9,18,34,22,34,34,34,17,34,18,34,34,34,18,34,19,34,34,34,34,18,22,34,17,34,34,19,34,21,34,34,34,34,34,34,19,34,34,34,34,20,34,18,34,34,34,19,34,34,34,20,34,22,34,18,34,34,17,34,34,34,34
19,35,9,10,12,27,14,12,14,28,14,17,19,21,17,17,31,6,9,34,17,34,18,34,18,34,17,34,19,34,34,34,18,34,18,34,21,34,34,34,20,34,34,34,20,19,34,19,34,12,34,34,34,34,20,20,34,34,34,17,34,17,34,34,20,34,18,21,34,20,34,34,34,17,34,34,20,34,34,34,34,34,34
20,35,7,15,17,20,23,27,8,17,28,9,14,14,29,5,7,11,15,31,25,32,7,11,14,32,16,34,34,34,34,34,21,34,34,34,34,34,34,20,34,19,34,34,18,34,22,34,34,20,34,34,34,34,18,34,34,34,34,34,34,34,34,18,34,34,34,34,34,34,34,21,34,34,34,19,34,34,20,34,18,18,34
21,35,7,19,22,27,8,11,12,14,29,16,30,25,30,9,14,30,25,30,10,14,18,31,6,8,11,34,19,34,21,34,20,34,18,34,34,18,34,19,18,34,34,18,34,34,18,34,17,34,34,19,34,34,21,34,34,34,34,34,34,34,34,34,34,17,34,19,34,34,34,19,34,18,18,34,16,34,34,34,34,34,33
22,35,10,13,27,11,12,12,15,19,20,31,25,34,34,18,34,34,18,34,18,34,34,34,20,34,18,34,12,34,19,34,34,20,34,19,34,34,34,34,34,34,34,34,34,18,34,19,34,34,20,34,34,17,34,34,34,21,34,34,21,34,34,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,21,34
23,35,15,16,27,10,15,28,25,29,10,30,25,31,25,32,25,34,20,34,20,34,19,34,18,34,20,34,20,21,18,34,18,34,22,34,21,34,20,34,19,34,22,34,23,34,34,17,34,34,17,34,21,34,34,19,34,34,19,34,19,34,34,20,34,34,18,34,21,34,34,34,23,34,34,19,34,34,34,34,34,18,34
24,35,11,12,27,12,12,16,17,28,18,29,10,14,16,31,8,31,10,31,25,34,34,34,18,34,21,34,34,34,34,34,34,34,34,20,34,19,34,34,34,34,34,34,34,34,23,34,34,34,34,19,34,34,34,34,34,34,34,20,34,18,34,34,34,19,19,34,34,20,34,34,34,34,34,34,34,19,34,34,34,34,33
25,35,11,13,27,14,19,28,8,18,29,25,30,12,31,5,17,30,25,34,21,34,34,18,34,23,34,18,34,34,34,34,34,20,34,34,34,19,34,21,34,17,34,34,34,34,34,34,34,34,19,34,34,34,34,34,34,34,34,20,34,34,34,34,34,34,22,34,34,34,34,34,34,34,34,34,34,34,17,34,34,21,34
26,35,11,13,17,20,27,16,16,28,8,11,30,11,11,15,30,9,17,31,25,34,18,34,18,34,20,34,20,34,34,21,34,20,22,34,34,21,34,18,34,17,34,19,34,34,34,34,19,34,19,18,34,34,34,34,34,34,18,21,34,34,21,34,34,19,34,19,34,19,34,34,18,34,34,19,34,21,34,18,34,34,34
27,35,10,10,10,17,27,8,19,28,7,17,19,18,18,21,17,17,31,9,20,32,6,19,18,19,34,20,34,18,34,34,21,34,23,20,19,34,17,34,19,34,34,19,21,34,18,34,19,34,17,34,34,20,34,16,34,34,34,34,34,19,34,34,34,34,34,11,34,34,19,34,21,34,34,18,34,20,34,34,34,19,34
28,35,8,17,27,17,20,19,17,17,31,8,12,32,7,19,34,22,34,34,18,34,20,34,18,34,23,34,34,17,34,34,19,34,34,20,34,18,34,34,34,18,34,34,34,34,19,34,34,22,34,18,34,34,34,19,34,34,34,34,34,34,34,34,19,34,34,34,18,34,34,34,34,17,34,34,34,18,34,34,18,34,34
29,35,13,16,27,25,28,6,10,28,25,30,25,30,25,31,25,32,25,34,17,34,20,34,18,34,18,34,19,34,34,34,34,21,34,34,18,34,20,34,34,34,20,34,34,20,34,20,34,34,34,17,34,34,34,34,34,34,34,34,18,34,34,17,34,18,34,34,34,34,18,34,34,34,34,34,21,34,34,34,34,34,34
30,35,7,8,8,27,14,28,10,29,14,30,25,30,25,30,8,7,12,31,25,32,25,34,20,34,34,34,20,34,17,34,34,34,34,34,34,34,34,19,34,17,34,34,34,20,34,34,19,34,34,34,18,34,34,34,34,34,34,18,34,34,34,23,34,34,34,17,19,34,34,34,34,34,18,34,34,19,34,17,34,34,34
31,35,12,12,13,15,27,7,22,20,28,10,15,29,11,15,30,11,7,17,31,10,31,7,17,32,7,34,21,34,20,17,34,19,34,17,34,17,34,18,34,20,34,34,18,34,19,34,34,18,34,20,34,34,19,34,21,34,17,34,18,34,34,34,34,34,34,34,34,34,34,34,34,22,34,34,19,34,34,18,34,34,34
32,35,11,14,27,9,15,28,10,14,29,14,18,22,30,9,15,31,6,15,34,18,34,19,34,22,34,34,34,18,34,19,34,34,17,34,34,34,21,34,34,34,18,23,34,34,18,34,34,34,34,18,34,19,34,34,21,34,19,34,19,34,34,34,34,17,34,34,18,34,34,22,34,34,19,34,34,34,34,34,34,34,34
33,35,10,11,13,27,10,28,25,29,8,30,25,31,10,11,34,21,34,22,22,34,34,34,20,34,34,34,34,34,34,34,34,34,19,34,34,22,34,18,34,34,34,34,34,34,34,23,34,34,34,18,34,34,34,34,34,34,19,34,20,23,34,19,34,34,22,34,20,34,34,34,34,19,34,18,34,34,34,21,34,17,34
34,35,5,19,27,25,28,25,29,7,30,7,31,7,16,34,20,34,21,34,34,34,17,34,21,34,34,34,18,34,34,34,34,34,34,34,18,34,19,34,34,34,34,17,34,34,18,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,22,34,34,20,34,34,20,34,34,34,20,34,34,34,19,34,34,34,34,34
35,35,5,18,27,5,18,28,7,18,29,10,30,8,18,31,25,32,25,34,18,34,18,34,20,34,34,34,21,34,18,34,34,34,34,19,34,34,19,34,34,34,18,19,34,20,34,34,34,34,34,34,34,19,23,34,34,20,34,34,34,19,19,34,19,34,34,34,34,34,34,17,34,34,34,34,18,34,34,34,34,34,33
36,35,5,19,27,5,18,28,8,14,29,11,15,30,25,31,25,32,25,34,18,18,34,17,34,34,23,34,34,23,34,17,34,34,23,34,34,20,34,34,22,34,34,34,34,17,34,34,18,34,34,34,34,18,34,34,34,34,19,34,34,21,34,20,34,20,34,34,34,34,21,34,34,18,34,18,34,34,18,34,19,23,34
37,35,18,20,27,25,28,25,30,6,7,18,19,30,6,18,31,6,19,34,18,34,21,34,18,34,18,19,21,34,19,34,34,18,34,18,34,21,34,21,34,21,34,19,34,21,34,34,17,34,34,17,34,34,19,34,19,20,34,18,34,18,34,22,34,20,34,34,18,34,17,34,19,34,34,34,19,34,34,8,34,16,34
38,35,14,19,27,8,17,28,7,19,21,19,17,31,11,18,34,20,34,20,34,19,34,21,34,34,20,34,19,20,21,34,34,19,34,34,18,34,34,34,34,18,34,34,22,34,34,17,34,34,34,34,19,34,34,18,34,34,34,34,20,34,34,34,22,34,34,34,34,20,34,34,34,19,34,34,34,34,34,34,34,34,33
39,35,7,18,27,10,18,20,29,25,29,25,30,25,31,25,34,18,21,34,34,34,20,18,34,34,34,22,34,17,22,34,21,34,34,34,18,34,34,20,22,34,20,34,34,34,34,34,19,34,34,20,19,34,17,34,18,34,34,20,34,34,34,34,34,34,17,34,18,34,34,17,17,34,34,19,34,19,34,34,34,22,34
40,35,7,18,27,7,20,20,28,25,29,25,30,25,31,7,14,21,32,7,34,21,34,20,34,18,34,34,34,34,19,34,34,34,34,20,34,34,34,22,34,34,23,34,34,18,34,34,34,34,18,34,34,17,34,34,34,18,34,34,34,34,34,18,34,34,34,34,18,34,34,34,34,18,34,34,34,34,34,34,19,34,34
41,35,7,18,27,7,20,18,28,19,21,17,20,21,31,25,32,25,34,21,34,34,34,18,34,34,18,34,34,19,34,34,34,34,34,34,21,34,34,34,19,34,21,34,34,34,34,34,19,34,34,34,34,34,34,34,34,18,34,34,34,17,34,34,22,34,19,34,18,34,34,34,18,34,34,34,34,20,34,34,34,18,34
42,35,7,18,27,7,20,28,7,7,19,18,29,8,19,30,8,16,31,10,14,21,34,21,34,20,34,22,34,18,34,34,34,20,34,34,22,34,34,34,34,34,20,34,34,22,34,34,34,34,34,34,34,34,34,34,34,34,19,34,18,34,17,34,34,34,18,34,34,34,34,34,19,34,34,34,34,18,34,21,34,34,34
43,35,17,18,18,19,27,8,14,17,28,8,18,29,25,30,8,10,29,10,11,14,31,25,32,25,34,34,34,22,34,19,18,34,34,34,15,34,20,34,34,34,19,34,34,20,34,34,34,34,19,22,34,18,20,34,16,34,34,34,34,34,21,34,34,34,34,34,19,34,34,17,34,34,21,34,34,34,19,22,34,34,34
44,35,20,23,27,11,18,28,25,30,8,14,30,5,15,30,25,30,6,19,31,6,12,14,19,34,34,21,34,34,18,34,19,34,23,34,18,20,34,34,34,34,22,34,22,18,34,34,18,18,34,18,34,34,16,34,18,34,21,34,19,34,34,20,34,34,34,34,34,34,34,17,34,34,34,34,34,34,18,34,34,34,34
45,35,12,14,27,12,14,16,20,28,4,30,7,19,30,12,18,31,9,34,19,32,12,19,34,34,19,20,34,34,34,18,34,34,34,20,34,34,23,34,34,18,34,20,34,34,34,34,34,34,21,34,20,34,34,34,34,34,34,34,17,34,34,19,34,19,34,34,34,34,23,34,20,34,34,34,34,34,17,34,34,34,34
46,35,11,11,21,27,11,14,28,25,14,14,15,21,31,6,19,32,34,19,34,20,34,19,34,34,22,34,22,34,17,34,21,34,34,21,34,34,34,34,21,34,34,34,34,18,34,20,34,34,34,34,18,34,22,34,34,34,34,34,34,34,34,34,18,34,34,17,34,34,34,19,18,34,17,34,34,34,34,21,34,34,34
47,35,9,11,15,15,16,16,19,27,9,21,28,25,28,15,30,25,31,11,18,32,8,17,23,34,21,34,34,18,34,34,34,34,20,34,34,21,34,34,19,34,19,34,34,34,34,20,34,22,34,34,19,34,34,34,34,34,34,34,34,34,19,19,20,34,34,21,34,34,18,34,20,34,34,34,34,34,34,20,19,34,34
48,35,7,18,19,27,7,18,28,25,22,18,30,9,9,19,20,31,25,32,2,14,14,15,19,34,34,18,34,22,34,34,34,21,34,22,34,21,34,20,34,34,18,34,34,34,17,34,34,34,17,34,34,34,18,34,34,34,21,34,34,17,34,18,34,34,18,34,34,34,34,34,34,34,34,34,19,34,34,34,34,34,34
49,35,14,23,27,21,16,18,28,8,12,17,29,8,11,30,25,31,25,32,7,18,34,21,34,16,34,18,34,34,34,21,34,34,34,17,34,18,18,34,20,34,20,34,34,34,34,20,34,34,34,17,34,34,18,21,34,18,34,21,34,34,34,34,34,34,34,17,34,34,34,34,34,34,34,34,34,18,34,34,34,34,34
50,35,11,13,27,17,21,28,6,18,29,8,29,25,31,8,22,32,25,34,19,34,34,34,20,34,34,34,34,34,20,34,34,19,34,34,34,34,20,34,34,20,34,34,34,34,34,34,34,20,34,34,34,21,34,34,34,34,34,20,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,21,34,18,34,34,34,34,34
51,35,14,22,27,25,28,8,11,19,30,25,31,25,34,19,19,34,34,20,34,34,34,34,34,34,34,34,34,19,34,21,34,34,34,34,17,34,34,18,34,20,34,34,34,34,34,34,34,34,19,34,34,34,34,34,34,19,34,34,34,22,22,34,20,34,12,34,34,34,34,34,34,18,34,34,34,34,34,34,34,34,34
52,35,16,17,27,25,28,25,29,12,18,18,30,5,8,22,31,6,12,32,3,16,32,14,31,12,14,20,34,20,34,34,20,34,34,21,34,18,34,17,34,21,34,20,34,34,19,34,19,34,34,34,17,34,19,34,34,20,34,34,34,34,34,17,34,34,34,18,34,19,20,34,34,34,18,34,20,34,34,34,34,34,34
53,35,13,16,21,27,8,17,28,25,20,20,30,25,31,7,19,32,7,34,19,20,19,34,20,17,34,34,21,34,7,34,18,34,17,34,17,18,22,34,34,34,18,34,34,34,17,34,34,20,34,19,34,34,34,34,17,34,34,34,34,34,34,34,34,14,34,34,34,34,34,34,34,20,34,34,34,34,34,34,34,34,33
54,35,16,16,21,27,25,28,7,18,20,29,6,17,30,25,31,25,32,25,34,34,17,34,34,34,34,34,34,34,17,34,34,34,17,34,17,34,19,34,34,34,19,34,34,22,34,34,34,34,19,34,34,34,34,18,34,34,34,34,34,34,34,16,34,34,34,34,34,34,34,34,34,17,34,34,34,21,34,34,17,34,34
55,35,12,21,27,9,10,14,28,25,20,20,29,25,29,8,9,11,15,20,31,7,15,32,7,17,21,32,17,18,34,23,34,19,34,34,22,34,34,34,18,34,34,20,34,34,18,34,16,34,20,34,34,34,18,34,34,34,21,34,34,19,34,34,34,34,34,34,34,34,34,15,34,34,34,18,34,34,34,34,34,34,33
56,35,11,13,14,19,27,6,17,28,6,9,10,28,25,30,25,31,25,32,9,18,34,34,20,34,34,34,20,34,21,34,34,21,34,22,34,34,34,17,34,34,34,34,18,34,22,34,34,34,34,34,34,34,34,18,34,34,34,34,34,20,17,34,34,34,34,20,34,34,34,34,17,34,34,34,18,18,34,34,19,34,34
57,35,13,18,27,10,11,28,4,14,14,14,17,30,25,31,25,32,25,34,34,18,34,18,34,22,34,20,34,34,34,19,34,34,19,34,34,22,20,34,19,34,34,18,34,18,34,34,21,34,20,34,34,34,34,22,34,18,34,22,34,34,34,20,34,34,18,34,17,34,22,34,34,34,34,23,34,18,34,34,34,34,34
58,35,9,13,15,16,15,27,9,28,25,29,7,21,22,31,7,30,6,10,34,18,34,34,34,19,34,34,17,34,21,34,34,34,34,34,17,34,34,21,34,34,17,20,34,34,17,34,34,19,34,20,34,19,34,34,34,20,34,22,34,34,22,34,34,34,34,34,34,34,20,34,21,34,22,34,34,34,34,34,34,34,34
59,35,7,18,18,18,27,7,18,20,17,28,8,17,20,20,30,25,31,7,14,18,32,12,17,21,34,19,23,34,19,20,34,21,34,18,34,21,34,17,34,22,18,23,34,16,16,34,20,18,19,19,20,22,34,20,19,18,34,17,20,34,21,22,34,18,34,19,19,18,17,19,34,19,23,34,18,20,19,34,22,34,33
60,35,7,18,27,7,19,20,28,8,9,12,14,14,17,19,22,18,17,31,9,14,17,34,22,18,34,22,34,19,34,21,34,34,34,34,34,18,34,20,34,34,34,34,19,34,18,34,21,34,19,34,34,34,23,34,34,19,34,18,34,34,34,34,34,34,17,34,34,18,34,34,34,34,21,34,34,34,34,34,18,34,34
61,35,8,13,16,17,27,8,15,29,6,9,29,25,19,22,31,9,17,19,20,34,17,34,19,34,34,18,34,18,34,18,19,34,34,34,20,34,34,34,19,34,18,34,34,17,34,34,34,18,34,34,34,34,34,34,20,34,34,34,18,34,34,34,34,34,34,34,34,34,34,19,34,19,34,34,34,34,34,34,19,34,33
62,35,7,7,18,27,7,19,28,11,12,19,18,22,30,7,19,31,6,17,32,14,19,34,19,34,19,21,34,34,18,34,18,34,34,34,18,34,20,34,34,34,34,34,19,34,34,21,34,17,34,34,34,19,21,34,34,34,34,34,20,34,34,34,34,34,34,34,18,34,34,34,34,19,34,17,34,34,34,34,20,34,33
63,35,8,20,22,22,27,7,14,14,28,7,17,29,10,29,11,29,25,29,7,11,29,25,30,14,18,21,19,22,18,18,31,7,20,20,34,23,34,21,34,17,34,22,21,34,23,34,34,21,34,17,34,19,34,18,34,19,34,34,14,34,34,34,19,34,34,19,34,18,34,20,22,34,34,34,34,34,34,34,14,12,34
64,35,6,16,16,27,9,18,23,28,9,11,11,29,25,30,10,18,17,21,31,9,19,34,16,34,21,34,20,34,34,18,34,19,34,20,34,19,34,19,34,34,34,34,34,34,12,34,34,34,34,34,34,34,34,34,18,34,34,34,34,34,34,18,34,34,34,18,20,34,34,34,17,34,19,34,19,34,22,34,34,22,34
65,35,6,16,27,12,14,28,11,28,15,17,19,21,31,9,12,34,19,20,34,34,18,18,34,34,34,22,34,34,34,34,34,22,34,34,34,19,34,21,34,34,34,34,20,34,34,17,34,34,22,34,34,20,34,34,34,19,34,34,34,34,34,34,14,34,34,34,34,34,34,18,34,34,17,34,34,18,34,34,20,34,33
66,35,12,13,27,12,16,16,19,28,25,29,8,17,23,19,18,31,12,32,25,34,34,34,20,34,34,34,34,19,34,20,34,34,34,18,34,21,34,22,34,34,34,16,34,34,20,34,23,34,11,34,18,34,34,34,19,34,18,34,34,17,34,34,34,34,19,34,34,34,34,34,34,34,34,34,34,34,18,34,34,34,34
67,35,12,16,20,27,17,23,20,29,25,30,16,18,19,31,8,16,34,21,34,20,34,22,34,21,34,34,34,16,34,34,18,34,22,34,18,34,34,34,34,20,34,19,34,34,19,34,21,34,34,18,34,34,34,17,34,19,34,34,34,19,34,19,34,19,34,34,34,18,34,34,20,34,34,19,34,34,34,19,34,18,34
68,35,6,17,27,7,12,12,14,16,29,9,30,25,30,19,31,25,32,8,18,19,34,19,34,23,34,34,19,34,18,34,34,34,34,34,18,34,34,17,34,17,34,34,34,18,34,34,21,34,34,34,34,34,34,34,19,34,34,17,34,17,34,21,21,34,34,18,34,16,34,19,34,17,34,20,34,19,34,34,34,20,34
69,35,10,11,13,13,27,25,28,25,29,4,29,25,30,8,21,29,6,11,21,29,15,17,31,25,32,8,11,18,34,34,18,18,34,34,34,34,34,17,34,34,34,34,34,34,34,16,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,20,34,34,34,34,18,34,17,18,34,34,34,17,18,34,34
70,35,9,10,11,12,27,25,28,25,29,25,29,25,30,25,30,25,31,25,32,25,34,21,34,34,34,34,20,34,34,34,34,17,34,34,34,22,34,20,34,20,34,34,34,34,22,34,34,17,34,34,17,34,34,34,17,34,34,34,34,34,34,18,34,18,34,34,34,18,34,19,34,34,21,34,17,34,34,18,34,34,34
71,35,7,10,13,27,10,14,28,12,14,29,9,11,30,11,30,11,14,31,8,17,32,25,34,19,34,34,20,34,34,18,34,22,34,34,21,34,34,34,34,34,34,18,34,34,34,34,18,34,17,34,34,34,19,34,34,34,34,34,34,34,20,34,20,34,34,34,34,34,34,34,34,18,34,34,34,34,34,34,34,34,33
72,35,8,12,12,19,27,8,19,16,28,25,29,25,30,10,19,31,25,32,7,18,34,20,34,34,34,22,34,21,34,34,14,34,18,34,34,18,34,34,18,34,18,34,34,34,34,34,17,21,34,34,34,34,34,34,34,34,34,34,34,34,20,34,19,34,21,34,34,34,34,34,34,34,17,34,34,34,34,34,16,34,34
73,35,8,18,27,8,17,28,10,19,29,9,14,19,31,25,32,11,19,32,7,18,34,18,34,17,34,34,19,34,34,34,34,18,19,34,34,34,34,34,34,34,34,34,34,34,34,34,19,34,34,34,34,34,34,19,34,34,34,34,23,34,34,34,18,34,34,34,17,34,34,34,21,34,22,34,34,17,34,34,21,34,34
74,35,11,12,14,17,22,21,27,11,28,8,8,15,17,23,19,31,10,14,17,32,7,15,34,18,34,22,34,34,17,34,34,18,34,34,34,34,20,34,34,34,34,18,34,34,20,34,34,34,18,34,34,34,34,34,19,34,34,21,34,34,12,34,20,34,34,34,34,34,34,34,19,34,16,34,34,34,34,34,34,34,33
75,35,8,12,18,27,18,22,28,8,15,21,29,6,1,14,16,31,25,32,25,34,17,34,22,34,34,34,34,34,21,34,34,34,17,34,34,34,19,34,34,21,34,34,34,34,34,34,34,34,17,34,34,34,34,17,34,34,21,34,34,22,34,21,34,34,34,34,34,34,34,34,34,19,34,20,34,34,34,34,34,34,33
76,35,15,16,27,17,18,28,25,29,16,19,21,20,30,7,20,31,7,20,32,7,17,32,4,34,34,16,34,34,20,34,17,18,18,34,19,34,34,19,19,34,21,34,34,34,34,34,34,34,34,34,34,34,19,34,22,34,20,34,19,34,34,18,34,18,34,34,20,34,34,34,34,34,21,34,34,21,34,34,34,34,34
77,35,16,16,18,20,19,27,7,17,28,8,10,12,20,30,8,11,31,25,32,25,34,23,34,34,34,34,19,19,34,34,34,19,34,19,34,34,34,34,34,34,34,34,34,34,34,34,18,34,34,34,34,34,34,17,34,19,34,34,34,34,34,34,34,19,34,21,34,34,34,34,34,34,19,34,34,18,34,21,34,34,33
78,35,11,11,16,16,27,7,14,28,25,28,21,30,25,19,20,31,6,7,19,20,34,22,34,19,34,18,34,22,34,19,34,20,34,18,34,23,34,20,18,20,34,18,19,21,34,18,19,19,21,34,17,34,21,34,34,17,34,19,34,17,22,20,16,34,18,34,19,34,18,17,34,16,22,34,16,34,22,34,33,33,33
79,35,15,16,27,10,12,14,28,25,20,19,17,30,8,17,31,6,17,34,34,19,34,21,34,34,34,22,34,21,34,19,34,34,34,18,34,21,34,34,34,34,34,34,34,34,34,20,34,18,17,34,34,34,34,17,34,34,34,34,18,34,34,34,17,34,34,34,34,34,34,34,21,20,34,17,34,34,34,34,34,34,33
80,35,14,15,16,27,12,14,28,25,29,25,21,20,20,30,7,17,18,31,8,19,32,25,34,19,34,18,34,34,19,34,18,34,17,34,22,34,20,34,34,19,18,34,18,34,19,34,34,34,18,34,21,34,34,18,34,23,34,18,34,34,19,34,34,18,34,17,34,19,34,19,34,34,22,34,34,18,34,34,34,34,33
81,35,13,15,17,27,14,28,8,18,30,25,22,31,8,19,32,9,19,34,34,34,17,34,34,34,16,34,34,34,34,34,34,34,34,34,21,34,20,34,18,34,18,34,23,34,19,34,19,21,34,34,20,34,34,20,34,18,34,22,34,20,34,19,21,34,34,34,34,34,34,34,34,34,34,34,34,34,34,18,34,34,34
